time,frame,throttle,brake,steer,speed,imu_ax,imu_ay,imu_az
1765391170.1114151,10174,0.351,0.000,-0.182,8.127,136571.8750,16181.3125,40.4305
1765391170.1199303,10175,0.351,0.000,-0.182,8.119,136571.8750,16181.3125,40.4305
1765391170.1309538,10176,0.351,0.000,-0.182,8.128,136571.8750,16181.3125,40.4305
1765391170.1409876,10177,0.351,0.000,-0.182,8.133,136571.8750,16181.3125,40.4305
1765391170.1749568,10178,0.296,0.000,-0.269,8.135,136571.8750,16181.3125,40.4305
1765391170.175956,10179,0.296,0.000,-0.269,8.126,136571.8750,16181.3125,40.4305
1765391170.1824582,10180,0.296,0.000,-0.269,8.117,136571.8750,16181.3125,40.4305
1765391170.1909776,10181,0.296,0.000,-0.269,8.115,136571.8750,16181.3125,40.4305
1765391170.2000656,10182,0.286,0.000,-0.225,8.104,136571.8750,16181.3125,40.4305
1765391170.211712,10183,0.286,0.000,-0.225,8.103,136571.8750,16181.3125,40.4305
1765391170.2222304,10184,0.286,0.000,-0.225,8.101,136571.8750,16181.3125,40.4305
1765391170.2345243,10185,0.286,0.000,-0.225,8.098,136571.8750,16181.3125,40.4305
1765391170.2665083,10186,0.331,0.000,-0.202,8.097,136571.8750,16181.3125,40.4305
1765391170.2675078,10187,0.331,0.000,-0.202,8.096,136571.8750,16181.3125,40.4305
1765391170.2750297,10188,0.331,0.000,-0.202,8.087,136571.8750,16181.3125,40.4305
1765391170.284056,10189,0.331,0.000,-0.202,8.091,136571.8750,16181.3125,40.4305
1765391170.2920568,10190,0.341,0.000,-0.285,8.073,136571.8750,16181.3125,40.4305
1765391170.3031807,10191,0.341,0.000,-0.285,8.069,136571.8750,16181.3125,40.4305
1765391170.3155193,10192,0.341,0.000,-0.285,8.058,136571.8750,16181.3125,40.4305
1765391170.3493938,10193,0.341,0.000,-0.285,8.046,136571.8750,16181.3125,40.4305
1765391170.350395,10194,0.375,0.000,-0.238,8.041,136571.8750,16181.3125,40.4305
1765391170.357652,10195,0.375,0.000,-0.238,8.034,136571.8750,16181.3125,40.4305
1765391170.3662217,10196,0.375,0.000,-0.238,8.037,136571.8750,16181.3125,40.4305
1765391170.3747218,10197,0.375,0.000,-0.238,8.023,136571.8750,16181.3125,40.4305
1765391170.387272,10198,0.422,0.000,-0.302,8.018,136571.8750,16181.3125,40.4305
1765391170.3983095,10199,0.422,0.000,-0.302,8.012,136571.8750,16181.3125,40.4305
1765391170.4301665,10200,0.422,0.000,-0.302,8.005,136571.8750,16181.3125,40.4305
1765391170.4321668,10201,0.422,0.000,-0.302,7.999,136571.8750,16181.3125,40.4305
1765391170.4392583,10202,0.455,0.000,-0.261,7.994,136571.8750,16181.3125,40.4305
1765391170.4482923,10203,0.455,0.000,-0.261,8.003,136571.8750,16181.3125,40.4305
1765391170.456549,10204,0.455,0.000,-0.261,7.991,136571.8750,16181.3125,40.4305
1765391170.4680817,10205,0.455,0.000,-0.261,7.997,136571.8750,16181.3125,40.4305
1765391170.4802144,10206,0.490,0.000,-0.224,8.006,136571.8750,16181.3125,40.4305
1765391170.513373,10207,0.490,0.000,-0.224,8.017,136571.8750,16181.3125,40.4305
1765391170.5143769,10208,0.490,0.000,-0.224,8.039,136571.8750,16181.3125,40.4305
1765391170.5214465,10209,0.490,0.000,-0.224,8.037,136571.8750,16181.3125,40.4305
1765391170.5314326,10210,0.470,0.000,-0.199,8.054,136571.8750,16181.3125,40.4305
1765391170.5409398,10211,0.470,0.000,-0.199,8.040,136571.8750,16181.3125,40.4305
1765391170.5509639,10212,0.470,0.000,-0.199,8.060,136571.8750,16181.3125,40.4305
1765391170.5630045,10213,0.470,0.000,-0.199,8.071,136571.8750,16181.3125,40.4305
1765391170.5960956,10214,0.400,0.000,-0.259,8.080,136571.8750,16181.3125,40.4305
1765391170.5980964,10215,0.400,0.000,-0.259,8.090,136571.8750,16181.3125,40.4305
1765391170.605105,10216,0.400,0.000,-0.259,8.090,136571.8750,16181.3125,40.4305
1765391170.6146455,10217,0.400,0.000,-0.259,8.094,136571.8750,16181.3125,40.4305
1765391170.62215,10218,0.363,0.000,-0.217,8.095,136571.8750,16181.3125,40.4305
1765391170.6330776,10219,0.363,0.000,-0.217,8.103,136571.8750,16181.3125,40.4305
1765391170.6441011,10220,0.363,0.000,-0.217,8.111,136571.8750,16181.3125,40.4305
1765391170.6759942,10221,0.363,0.000,-0.217,8.118,136571.8750,16181.3125,40.4305
1765391170.677995,10222,0.342,0.000,-0.190,8.135,136571.8750,16181.3125,40.4305
1765391170.6850138,10223,0.342,0.000,-0.190,8.134,136571.8750,16181.3125,40.4305
1765391170.694057,10224,0.342,0.000,-0.190,8.143,136571.8750,16181.3125,40.4305
1765391170.7030761,10225,0.342,0.000,-0.190,8.133,136571.8750,16181.3125,40.4305
1765391170.71365,10226,0.284,0.000,-0.264,8.134,136571.8750,16181.3125,40.4305
1765391170.725255,10227,0.284,0.000,-0.264,8.131,136571.8750,16181.3125,40.4305
1765391170.736405,10228,0.284,0.000,-0.264,8.123,136571.8750,16181.3125,40.4305
1765391170.7670352,10229,0.284,0.000,-0.264,8.116,136571.8750,16181.3125,40.4305
1765391170.7680361,10230,0.288,0.000,-0.225,8.110,136571.8750,16181.3125,40.4305
1765391170.7750583,10231,0.288,0.000,-0.225,8.111,136571.8750,16181.3125,40.4305
1765391170.7850833,10232,0.288,0.000,-0.225,8.102,136571.8750,16181.3125,40.4305
1765391170.7963846,10233,0.288,0.000,-0.225,8.099,136571.8750,16181.3125,40.4305
1765391170.8068128,10234,0.323,0.000,-0.288,8.092,136571.8750,16181.3125,40.4305
1765391170.8173606,10235,0.323,0.000,-0.288,8.084,136571.8750,16181.3125,40.4305
1765391170.8263667,10236,0.323,0.000,-0.288,8.075,136571.8750,16181.3125,40.4305
1765391170.83738,10237,0.323,0.000,-0.288,8.065,136571.8750,16181.3125,40.4305
1765391170.849393,10238,0.348,0.000,-0.245,8.060,136571.8750,16181.3125,40.4305
1765391170.8782985,10239,0.348,0.000,-0.245,8.056,136571.8750,16181.3125,40.4305
1765391170.8803005,10240,0.348,0.000,-0.245,8.051,136571.8750,16181.3125,40.4305
1765391170.8873105,10241,0.348,0.000,-0.245,8.044,136571.8750,16181.3125,40.4305
1765391170.8975644,10242,0.395,0.000,-0.217,8.044,136571.8750,16181.3125,40.4305
1765391170.906073,10243,0.395,0.000,-0.217,8.046,136571.8750,16181.3125,40.4305
1765391170.91509,10244,0.395,0.000,-0.217,8.042,136571.8750,16181.3125,40.4305
1765391170.9261084,10245,0.395,0.000,-0.217,8.041,136571.8750,16181.3125,40.4305
1765391170.936146,10246,0.417,0.000,-0.184,8.044,136571.8750,16181.3125,40.4305
1765391170.966577,10247,0.417,0.000,-0.184,8.047,136571.8750,16181.3125,40.4305
1765391170.9675775,10248,0.417,0.000,-0.184,8.055,136571.8750,16181.3125,40.4305
1765391170.975086,10249,0.417,0.000,-0.184,8.052,136571.8750,16181.3125,40.4305
1765391170.9841135,10250,0.417,0.000,-0.258,8.057,136571.8750,16181.3125,40.4305
1765391170.9921138,10251,0.417,0.000,-0.258,8.045,136571.8750,16181.3125,40.4305
1765391171.0037954,10252,0.417,0.000,-0.258,8.044,136571.8750,16181.3125,40.4305
1765391171.014722,10253,0.417,0.000,-0.258,8.041,136571.8750,16181.3125,40.4305
1765391171.0463407,10254,0.397,0.000,-0.210,8.044,136571.8750,16181.3125,40.4305
1765391171.0473413,10255,0.397,0.000,-0.210,8.054,136571.8750,16181.3125,40.4305
1765391171.0555286,10256,0.397,0.000,-0.210,8.051,136571.8750,16181.3125,40.4305
1765391171.0645273,10257,0.397,0.000,-0.210,8.059,136571.8750,16181.3125,40.4305
1765391171.0730321,10258,0.417,0.000,-0.188,8.048,136571.8750,16181.3125,40.4305
1765391171.0810366,10259,0.417,0.000,-0.188,8.052,136571.8750,16181.3125,40.4305
1765391171.093112,10260,0.417,0.000,-0.188,8.059,136571.8750,16181.3125,40.4305
1765391171.1036146,10261,0.417,0.000,-0.188,8.064,136571.8750,16181.3125,40.4305
1765391171.1341405,10262,0.410,0.000,-0.253,8.067,136571.8750,16181.3125,40.4305
1765391171.1351402,10263,0.410,0.000,-0.253,8.063,136571.8750,16181.3125,40.4305
1765391171.1431468,10264,0.410,0.000,-0.253,8.066,136571.8750,16181.3125,40.4305
1765391171.1521518,10265,0.410,0.000,-0.253,8.061,136571.8750,16181.3125,40.4305
1765391171.159438,10266,0.383,0.000,-0.211,8.067,136571.8750,16181.3125,40.4305
1765391171.1699479,10267,0.383,0.000,-0.211,8.072,136571.8750,16181.3125,40.4305
1765391171.180972,10268,0.383,0.000,-0.211,8.077,136571.8750,16181.3125,40.4305
1765391171.2126198,10269,0.383,0.000,-0.211,8.081,136571.8750,16181.3125,40.4305
1765391171.2131236,10270,0.383,0.000,-0.183,8.090,136571.8750,16181.3125,40.4305
1765391171.2211285,10271,0.383,0.000,-0.183,8.097,136571.8750,16181.3125,40.4305
1765391171.2301362,10272,0.383,0.000,-0.183,8.093,136571.8750,16181.3125,40.4305
1765391171.2388668,10273,0.383,0.000,-0.183,8.099,136571.8750,16181.3125,40.4305
1765391171.2484264,10274,0.350,0.000,-0.149,8.104,136571.8750,16181.3125,40.4305
1765391171.2595055,10275,0.350,0.000,-0.149,8.109,136571.8750,16181.3125,40.4305
1765391171.2910535,10276,0.350,0.000,-0.149,8.114,136571.8750,16181.3125,40.4305
1765391171.2936246,10277,0.350,0.000,-0.149,8.118,136571.8750,16181.3125,40.4305
1765391171.300074,10278,0.329,0.000,-0.263,8.121,136571.8750,16181.3125,40.4305
1765391171.3090868,10279,0.329,0.000,-0.263,8.113,136571.8750,16181.3125,40.4305
1765391171.318386,10280,0.329,0.000,-0.263,8.110,136571.8750,16181.3125,40.4305
1765391171.3273969,10281,0.329,0.000,-0.263,8.090,136571.8750,16181.3125,40.4305
1765391171.338049,10282,0.304,0.000,-0.207,8.093,136571.8750,16181.3125,40.4305
1765391171.3691177,10283,0.304,0.000,-0.207,8.089,136571.8750,16181.3125,40.4305
1765391171.3701172,10284,0.304,0.000,-0.207,8.085,136571.8750,16181.3125,40.4305
1765391171.37836,10285,0.304,0.000,-0.207,8.079,136571.8750,16181.3125,40.4305
1765391171.387367,10286,0.348,0.000,-0.193,8.082,136571.8750,16181.3125,40.4305
1765391171.3964033,10287,0.348,0.000,-0.193,8.070,136571.8750,16181.3125,40.4305
1765391171.4047978,10288,0.348,0.000,-0.193,8.071,136571.8750,16181.3125,40.4305
1765391171.416811,10289,0.348,0.000,-0.193,8.070,136571.8750,16181.3125,40.4305
1765391171.4266605,10290,0.362,0.000,-0.165,8.069,136571.8750,16181.3125,40.4305
1765391171.4580905,10291,0.362,0.000,-0.165,8.070,136571.8750,16181.3125,40.4305
1765391171.45909,10292,0.362,0.000,-0.165,8.068,136571.8750,16181.3125,40.4305
1765391171.4661076,10293,0.362,0.000,-0.165,8.071,136571.8750,16181.3125,40.4305
1765391171.4751196,10294,0.381,0.000,-0.146,8.065,136571.8750,16181.3125,40.4305
1765391171.482118,10295,0.381,0.000,-0.146,8.068,136571.8750,16181.3125,40.4305
1765391171.4929361,10296,0.381,0.000,-0.146,8.069,136571.8750,16181.3125,40.4305
1765391171.504509,10297,0.381,0.000,-0.146,8.070,136571.8750,16181.3125,40.4305
1765391171.5352457,10298,0.386,0.000,-0.122,8.073,136571.8750,16181.3125,40.4305
1765391171.5362453,10299,0.386,0.000,-0.122,8.076,136571.8750,16181.3125,40.4305
1765391171.5432546,10300,0.386,0.000,-0.122,8.080,136571.8750,16181.3125,40.4305
1765391171.5537913,10301,0.386,0.000,-0.122,8.075,136571.8750,16181.3125,40.4305
1765391171.5609336,10302,0.375,0.000,-0.108,8.077,136571.8750,16181.3125,40.4305
1765391171.5709567,10303,0.375,0.000,-0.108,8.067,136571.8750,16181.3125,40.4305
1765391171.58098,10304,0.375,0.000,-0.108,8.074,136571.8750,16181.3125,40.4305
1765391171.592516,10305,0.375,0.000,-0.108,8.076,136571.8750,16181.3125,40.4305
1765391171.623196,10306,0.370,0.000,-0.236,8.078,136571.8750,16181.3125,40.4305
1765391171.625319,10307,0.370,0.000,-0.236,8.073,136571.8750,16181.3125,40.4305
1765391171.6328247,10308,0.370,0.000,-0.236,8.067,136571.8750,16181.3125,40.4305
1765391171.6413324,10309,0.370,0.000,-0.236,8.062,136571.8750,16181.3125,40.4305
1765391171.6494033,10310,0.368,0.000,-0.190,8.054,136571.8750,16181.3125,40.4305
1765391171.659459,10311,0.368,0.000,-0.190,8.055,136571.8750,16181.3125,40.4305
1765391171.6699684,10312,0.368,0.000,-0.190,8.055,136571.8750,16181.3125,40.4305
1765391171.7010362,10313,0.368,0.000,-0.190,8.055,136571.8750,16181.3125,40.4305
1765391171.7010362,10314,0.403,0.000,-0.174,8.060,136571.8750,16181.3125,40.4305
1765391171.7090554,10315,0.403,0.000,-0.174,8.059,136571.8750,16181.3125,40.4305
1765391171.7182498,10316,0.403,0.000,-0.174,8.064,136571.8750,16181.3125,40.4305
1765391171.7273333,10317,0.403,0.000,-0.174,8.057,136571.8750,16181.3125,40.4305
1765391171.7353442,10318,0.393,0.000,-0.149,8.062,136571.8750,16181.3125,40.4305
1765391171.7466252,10319,0.393,0.000,-0.149,8.066,136571.8750,16181.3125,40.4305
1765391171.7572393,10320,0.393,0.000,-0.149,8.069,136571.8750,16181.3125,40.4305
1765391171.7860155,10321,0.393,0.000,-0.149,8.073,136571.8750,16181.3125,40.4305
1765391171.787016,10322,0.390,0.000,-0.240,8.074,136571.8750,16181.3125,40.4305
1765391171.7950418,10323,0.390,0.000,-0.240,8.066,136571.8750,16181.3125,40.4305
1765391171.803642,10324,0.390,0.000,-0.240,8.066,136571.8750,16181.3125,40.4305
1765391171.811069,10325,0.390,0.000,-0.240,8.051,136571.8750,16181.3125,40.4305
1765391171.8227532,10326,0.373,0.000,-0.190,8.056,136571.8750,16181.3125,40.4305
1765391171.833266,10327,0.373,0.000,-0.190,8.059,136571.8750,16181.3125,40.4305
1765391171.8632367,10328,0.373,0.000,-0.190,8.063,136571.8750,16181.3125,40.4305
1765391171.865678,10329,0.373,0.000,-0.190,8.070,136571.8750,16181.3125,40.4305
1765391171.874262,10330,0.401,0.000,-0.175,8.068,136571.8750,16181.3125,40.4305
1765391171.8842816,10331,0.401,0.000,-0.175,8.072,136571.8750,16181.3125,40.4305
1765391171.8941681,10332,0.401,0.000,-0.175,8.079,136571.8750,16181.3125,40.4305
1765391171.903042,10333,0.401,0.000,-0.175,8.074,136571.8750,16181.3125,40.4305
1765391171.9110472,10334,0.381,0.000,-0.145,8.081,136571.8750,16181.3125,40.4305
1765391171.9221106,10335,0.381,0.000,-0.145,8.085,136571.8750,16181.3125,40.4305
1765391171.9337099,10336,0.381,0.000,-0.145,8.089,136571.8750,16181.3125,40.4305
1765391171.9625056,10337,0.381,0.000,-0.145,8.093,136571.8750,16181.3125,40.4305
1765391171.9630716,10338,0.362,0.000,-0.130,8.102,136571.8750,16181.3125,40.4305
1765391171.971078,10339,0.362,0.000,-0.130,8.097,136571.8750,16181.3125,40.4305
1765391171.979102,10340,0.362,0.000,-0.130,8.103,136571.8750,16181.3125,40.4305
1765391171.9881206,10341,0.362,0.000,-0.130,8.092,136571.8750,16181.3125,40.4305
1765391171.99717,10342,0.332,0.000,-0.205,8.088,136571.8750,16181.3125,40.4305
1765391172.0072145,10343,0.332,0.000,-0.205,8.092,136571.8750,16181.3125,40.4305
1765391172.0183377,10344,0.332,0.000,-0.205,8.087,136571.8750,16181.3125,40.4305
1765391172.048211,10345,0.332,0.000,-0.205,8.084,136571.8750,16181.3125,40.4305
1765391172.0492108,10346,0.354,0.000,-0.168,8.084,136571.8750,16181.3125,40.4305
1765391172.057224,10347,0.354,0.000,-0.168,8.086,136571.8750,16181.3125,40.4305
1765391172.0662355,10348,0.354,0.000,-0.168,8.083,136571.8750,16181.3125,40.4305
1765391172.0734751,10349,0.354,0.000,-0.168,8.085,136571.8750,16181.3125,40.4305
1765391172.0839882,10350,0.359,0.000,-0.139,8.087,136571.8750,16181.3125,40.4305
1765391172.0940073,10351,0.359,0.000,-0.139,8.089,136571.8750,16181.3125,40.4305
1765391172.1242344,10352,0.359,0.000,-0.139,8.090,136571.8750,16181.3125,40.4305
1765391172.1262343,10353,0.359,0.000,-0.139,8.091,136571.8750,16181.3125,40.4305
1765391172.1335387,10354,0.355,0.000,-0.124,8.094,136571.8750,16181.3125,40.4305
1765391172.1425438,10355,0.355,0.000,-0.124,8.091,136571.8750,16181.3125,40.4305
1765391172.1500537,10356,0.355,0.000,-0.124,8.093,136571.8750,16181.3125,40.4305
1765391172.1591353,10357,0.355,0.000,-0.124,8.084,136571.8750,16181.3125,40.4305
1765391172.1701462,10358,0.344,0.000,-0.099,8.088,136571.8750,16181.3125,40.4305
1765391172.1803226,10359,0.344,0.000,-0.099,8.090,136571.8750,16181.3125,40.4305
1765391172.2099297,10360,0.344,0.000,-0.099,8.091,136571.8750,16181.3125,40.4305
1765391172.2099297,10361,0.344,0.000,-0.099,8.091,136571.8750,16181.3125,40.4305
1765391172.2179549,10362,0.353,0.000,-0.086,8.093,136571.8750,16181.3125,40.4305
1765391172.226979,10363,0.353,0.000,-0.086,8.086,136571.8750,16181.3125,40.4305
1765391172.2350066,10364,0.353,0.000,-0.086,8.084,136571.8750,16181.3125,40.4305
1765391172.2440267,10365,0.353,0.000,-0.086,8.076,136571.8750,16181.3125,40.4305
1765391172.255061,10366,0.347,0.000,-0.068,8.081,136571.8750,16181.3125,40.4305
1765391172.2843385,10367,0.347,0.000,-0.068,8.081,136571.8750,16181.3125,40.4305
1765391172.2853389,10368,0.347,0.000,-0.068,8.084,136571.8750,16181.3125,40.4305
1765391172.292338,10369,0.347,0.000,-0.068,8.083,136571.8750,16181.3125,40.4305
1765391172.302282,10370,0.364,0.000,-0.058,8.084,136571.8750,16181.3125,40.4305
1765391172.3107963,10371,0.364,0.000,-0.058,8.079,136571.8750,16181.3125,40.4305
1765391172.3190904,10372,0.364,0.000,-0.058,8.077,136571.8750,16181.3125,40.4305
1765391172.3292918,10373,0.364,0.000,-0.058,8.080,136571.8750,16181.3125,40.4305
1765391172.340317,10374,0.358,0.000,-0.046,8.080,136571.8750,16181.3125,40.4305
1765391172.3695257,10375,0.358,0.000,-0.046,8.081,136571.8750,16181.3125,40.4305
1765391172.3715265,10376,0.358,0.000,-0.046,8.083,136571.8750,16181.3125,40.4305
1765391172.3790367,10377,0.358,0.000,-0.046,8.085,136571.8750,16181.3125,40.4305
1765391172.3880582,10378,0.365,0.000,-0.039,8.082,136571.8750,16181.3125,40.4305
1765391172.3950818,10379,0.365,0.000,-0.039,8.082,136571.8750,16181.3125,40.4305
1765391172.4061446,10380,0.365,0.000,-0.039,8.083,136571.8750,16181.3125,40.4305
1765391172.4155955,10381,0.365,0.000,-0.039,8.084,136571.8750,16181.3125,40.4305
1765391172.4453576,10382,0.362,0.000,-0.031,8.085,136571.8750,16181.3125,40.4305
1765391172.4463592,10383,0.362,0.000,-0.031,8.087,136571.8750,16181.3125,40.4305
1765391172.454489,10384,0.362,0.000,-0.031,8.084,136571.8750,16181.3125,40.4305
1765391172.4636111,10385,0.362,0.000,-0.031,8.084,136571.8750,16181.3125,40.4305
1765391172.4709954,10386,0.357,0.000,-0.043,8.074,136571.8750,16181.3125,40.4305
1765391172.4800196,10387,0.357,0.000,-0.043,8.073,136571.8750,16181.3125,40.4305
1765391172.491043,10388,0.357,0.000,-0.043,8.076,136571.8750,16181.3125,40.4305
1765391172.501065,10389,0.357,0.000,-0.043,8.076,136571.8750,16181.3125,40.4305
1765391172.5321257,10390,0.333,0.000,-0.033,8.078,136571.8750,16181.3125,40.4305
1765391172.5336752,10391,0.333,0.000,-0.033,8.079,136571.8750,16181.3125,40.4305
1765391172.5401359,10392,0.333,0.000,-0.033,8.080,136571.8750,16181.3125,40.4305
1765391172.550146,10393,0.333,0.000,-0.033,8.077,136571.8750,16181.3125,40.4305
1765391172.5569184,10394,0.260,0.000,-0.029,8.074,136571.8750,16181.3125,40.4305
1765391172.5669835,10395,0.260,0.000,-0.029,8.075,136571.8750,16181.3125,40.4305
1765391172.577018,10396,0.260,0.000,-0.029,8.073,136571.8750,16181.3125,40.4305
1765391172.609121,10397,0.260,0.000,-0.029,8.071,136571.8750,16181.3125,40.4305
1765391172.6106248,10398,0.190,0.000,-0.023,8.061,136571.8750,16181.3125,40.4305
1765391172.6176617,10399,0.190,0.000,-0.023,8.057,136571.8750,16181.3125,40.4305
1765391172.6266677,10400,0.190,0.000,-0.023,8.049,136571.8750,16181.3125,40.4305
1765391172.6356359,10401,0.190,0.000,-0.023,8.039,136571.8750,16181.3125,40.4305
1765391172.6436462,10402,0.120,0.000,-0.017,8.027,255697.8438,-90927.5312,-34.2516
1765391172.6544826,10403,0.120,0.000,-0.017,8.020,255697.8438,-90927.5312,-34.2516
1765391172.6649897,10404,0.120,0.000,-0.017,8.009,255697.8438,-90927.5312,-34.2516
1765391172.694137,10405,0.120,0.000,-0.017,7.997,255697.8438,-90927.5312,-34.2516
1765391172.695136,10406,0.116,0.000,-0.015,7.972,255697.8438,-90927.5312,-34.2516
1765391172.7031436,10407,0.116,0.000,-0.015,7.960,255697.8438,-90927.5312,-34.2516
1765391172.7121909,10408,0.116,0.000,-0.015,7.944,255697.8438,-90927.5312,-34.2516
1765391172.7205353,10409,0.116,0.000,-0.015,7.926,255697.8438,-90927.5312,-34.2516
1765391172.7281144,10410,0.112,0.000,-0.011,7.910,255697.8438,-90927.5312,-34.2516
1765391172.739122,10411,0.112,0.000,-0.011,7.896,255697.8438,-90927.5312,-34.2516
1765391172.749428,10412,0.112,0.000,-0.011,7.878,255697.8438,-90927.5312,-34.2516
1765391172.780058,10413,0.112,0.000,-0.011,7.860,255697.8438,-90927.5312,-34.2516
1765391172.7820582,10414,0.150,0.000,-0.010,7.824,255697.8438,-90927.5312,-34.2516
1765391172.7896495,10415,0.150,0.000,-0.010,7.810,255697.8438,-90927.5312,-34.2516
1765391172.7985396,10416,0.150,0.000,-0.010,7.794,255697.8438,-90927.5312,-34.2516
1765391172.8061707,10417,0.150,0.000,-0.010,7.777,255697.8438,-90927.5312,-34.2516
1765391172.8162596,10418,0.191,0.000,-0.007,7.760,255697.8438,-90927.5312,-34.2516
1765391172.8293,10419,0.191,0.000,-0.007,7.739,255697.8438,-90927.5312,-34.2516
1765391172.8598242,10420,0.191,0.000,-0.007,7.722,255697.8438,-90927.5312,-34.2516
1765391172.8608248,10421,0.191,0.000,-0.007,7.686,255697.8438,-90927.5312,-34.2516
1765391172.8691466,10422,0.229,0.000,-0.007,7.672,255697.8438,-90927.5312,-34.2516
1765391172.8781824,10423,0.229,0.000,-0.007,7.656,255697.8438,-90927.5312,-34.2516
1765391172.8861928,10424,0.229,0.000,-0.007,7.636,255697.8438,-90927.5312,-34.2516
1765391172.895204,10425,0.229,0.000,-0.007,7.620,255697.8438,-90927.5312,-34.2516
1765391172.9065824,10426,0.278,0.000,-0.005,7.610,255697.8438,-90927.5312,-34.2516
1765391172.9362943,10427,0.278,0.000,-0.005,7.595,255697.8438,-90927.5312,-34.2516
1765391172.937294,10428,0.278,0.000,-0.005,7.568,255697.8438,-90927.5312,-34.2516
1765391172.9453058,10429,0.278,0.000,-0.005,7.560,255697.8438,-90927.5312,-34.2516
1765391172.9543931,10430,0.313,0.000,-0.005,7.546,255697.8438,-90927.5312,-34.2516
1765391172.9628959,10431,0.313,0.000,-0.005,7.530,255697.8438,-90927.5312,-34.2516
1765391172.972404,10432,0.313,0.000,-0.005,7.519,255697.8438,-90927.5312,-34.2516
1765391172.9836104,10433,0.313,0.000,-0.005,7.516,255697.8438,-90927.5312,-34.2516
1765391173.013219,10434,0.331,0.000,-0.003,7.506,255697.8438,-90927.5312,-34.2516
1765391173.0143237,10435,0.331,0.000,-0.003,7.492,255697.8438,-90927.5312,-34.2516
1765391173.0220993,10436,0.331,0.000,-0.003,7.489,255697.8438,-90927.5312,-34.2516
1765391173.0314028,10437,0.331,0.000,-0.003,7.478,255697.8438,-90927.5312,-34.2516
1765391173.0394258,10438,0.329,0.000,-0.003,7.467,255697.8438,-90927.5312,-34.2516
1765391173.0489419,10439,0.329,0.000,-0.003,7.460,255697.8438,-90927.5312,-34.2516
1765391173.0599706,10440,0.329,0.000,-0.003,7.460,255697.8438,-90927.5312,-34.2516
1765391173.0709932,10441,0.329,0.000,-0.003,7.455,255697.8438,-90927.5312,-34.2516
1765391173.100128,10442,0.316,0.000,-0.007,7.453,255697.8438,-90927.5312,-34.2516
1765391173.1011276,10443,0.316,0.000,-0.007,7.444,255697.8438,-90927.5312,-34.2516
1765391173.1092334,10444,0.316,0.000,-0.007,7.431,255697.8438,-90927.5312,-34.2516
1765391173.1192908,10445,0.316,0.000,-0.007,7.425,255697.8438,-90927.5312,-34.2516
1765391173.1276107,10446,0.268,0.000,-0.006,7.409,255697.8438,-90927.5312,-34.2516
1765391173.1362245,10447,0.268,0.000,-0.006,7.407,255697.8438,-90927.5312,-34.2516
1765391173.1472316,10448,0.268,0.000,-0.006,7.409,255697.8438,-90927.5312,-34.2516
1765391173.1582437,10449,0.268,0.000,-0.006,7.406,255697.8438,-90927.5312,-34.2516
1765391173.1901145,10450,0.264,0.000,-0.005,7.404,255697.8438,-90927.5312,-34.2516
1765391173.1911163,10451,0.264,0.000,-0.005,7.395,255697.8438,-90927.5312,-34.2516
1765391173.199133,10452,0.264,0.000,-0.005,7.390,255697.8438,-90927.5312,-34.2516
1765391173.2074509,10453,0.264,0.000,-0.005,7.381,255697.8438,-90927.5312,-34.2516
1765391173.2150583,10454,0.200,0.000,-0.005,7.369,255697.8438,-90927.5312,-34.2516
1765391173.2261488,10455,0.200,0.000,-0.005,7.371,255697.8438,-90927.5312,-34.2516
1765391173.2361846,10456,0.200,0.000,-0.005,7.366,255697.8438,-90927.5312,-34.2516
1765391173.2675538,10457,0.200,0.000,-0.005,7.360,255697.8438,-90927.5312,-34.2516
1765391173.2685533,10458,0.183,0.000,-0.004,7.343,255697.8438,-90927.5312,-34.2516
1765391173.2771175,10459,0.183,0.000,-0.004,7.336,255697.8438,-90927.5312,-34.2516
1765391173.2861314,10460,0.183,0.000,-0.004,7.323,255697.8438,-90927.5312,-34.2516
1765391173.294154,10461,0.183,0.000,-0.004,7.305,255697.8438,-90927.5312,-34.2516
1765391173.3036623,10462,0.132,0.000,-0.003,7.294,255697.8438,-90927.5312,-34.2516
1765391173.3142645,10463,0.132,0.000,-0.003,7.289,255697.8438,-90927.5312,-34.2516
1765391173.326277,10464,0.132,0.000,-0.003,7.276,255697.8438,-90927.5312,-34.2516
1765391173.3584106,10465,0.132,0.000,-0.003,7.265,255697.8438,-90927.5312,-34.2516
1765391173.3594117,10466,0.157,0.000,-0.002,7.236,255697.8438,-90927.5312,-34.2516
1765391173.3669348,10467,0.157,0.000,-0.002,7.223,255697.8438,-90927.5312,-34.2516
1765391173.375961,10468,0.157,0.000,-0.002,7.206,255697.8438,-90927.5312,-34.2516
1765391173.3840191,10469,0.157,0.000,-0.002,7.190,255697.8438,-90927.5312,-34.2516
1765391173.3950515,10470,0.158,0.000,-0.002,7.182,255697.8438,-90927.5312,-34.2516
1765391173.4060588,10471,0.158,0.000,-0.002,7.169,255697.8438,-90927.5312,-34.2516
1765391173.4383285,10472,0.158,0.000,-0.002,7.155,255697.8438,-90927.5312,-34.2516
1765391173.439328,10473,0.158,0.000,-0.002,7.121,255697.8438,-90927.5312,-34.2516
1765391173.4473398,10474,0.188,0.000,-0.001,7.107,255697.8438,-90927.5312,-34.2516
1765391173.456352,10475,0.188,0.000,-0.001,7.090,255697.8438,-90927.5312,-34.2516
